年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分_類別,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS座標_緯度,GPS座標_經度,事故類別
2018,9,25,7,46,臺中市,北屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,12,23,2,9,1,1,C03,7,9,1,10,2,11,  ,23,23,1,21,8,C03,24.169941,120.685288,2
2018,9,25,7,50,臺中市,龍井區,0,1,0,8,1,5,40,4,2,1,5,4,5,7,1,1,1,2,1,1,13,16,2,8,1,1,C03,7,9,1,10,2,11,  ,16,16,1,21,1,C03,24.178896,120.575978,2
2018,9,25,7,52,臺中市,北區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C04,7,5,1,10,2,12,  ,6,6,1,22,9,C04,24.156175,120.691665,2
2018,9,25,7,52,臺中市,太平區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,21,,C03,24.148134,120.702122,3
2018,9,25,7,55,臺中市,潭子區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,4,5,5,1,13,23,3,10,1,1,B01,7,9,1,4,2,1,  ,23,23,1,22,9,B01,24.20503,120.714821,3
2018,9,25,7,55,臺中市,大雅區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,1,16,19,2,9,1,1,C03,7,1,1,10,2,14,  ,19,19,1,22,9,C03,24.225004,120.657206,2
2018,9,25,7,56,臺中市,西屯區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,2,4,2,13,23,3,10,1,1,B12,7,9,1,8,2,1,  ,23,23,1,21,8,B12,24.187426,120.610333,2
2018,9,25,7,59,臺中市,北區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,2,9,1,4,C03,7,9,1,10,2,12,  ,25,25,1,5,8,C03,24.159116,120.682366,2
2018,9,25,8,1,臺中市,后里區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.318531,120.719733,3
2018,9,25,8,1,臺中市,大甲區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,6,3,10,1,1,B03,7,5,1,8,2,2,  ,6,6,1,22,1,B03,24.393212,120.655767,2
2018,9,25,8,2,臺中市,西區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,17,7,3,10,1,1,B03,7,7,1,8,2,4,  ,7,7,1,5,8,B03,24.146553,120.666661,2
2018,9,25,8,8,臺中市,南區,0,0,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,13,23,3,10,1,1,C03,7,6,1,10,2,11,  ,23,23,1,22,8,C03,24.124793,120.68163,3
2018,9,25,8,11,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,5,  ,6,6,1,22,8,B03,24.201352,120.686528,2
2018,9,25,8,15,臺中市,西屯區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,17,43,3,10,1,1,B03,7,1,1,8,2,15,  ,43,43,1,21,8,B03,24.159615,120.658733,2
2018,9,25,8,15,臺中市,烏日區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,26,2,9,1,1,C03,7,9,1,10,2,11,  ,26,26,1,21,8,C03,24.085878,120.64739,2
2018,9,25,8,15,臺中市,大雅區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,25,,1,22,,C03,24.21965,120.66236,3
2018,9,25,8,17,臺中市,北區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,17,6,2,8,3,4,C03,7,5,1,10,2,12,  ,6,6,1,5,8,C03,24.154677,120.684034,2
2018,9,25,8,22,臺中市,西屯區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,C03,7,5,1,10,2,13,  ,6,6,1,5,8,C03,24.156559,120.65522,2
2018,9,25,8,25,臺中市,烏日區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,1,1,1,5,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,11,  ,23,23,1,22,8,C03,24.11,120.597534,2
2018,9,25,8,26,臺中市,霧峰區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,20,,B03,24.06806,120.66195,3
2018,9,25,8,30,臺中市,潭子區,0,0,,8,,,80,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,24.201492,120.701105,3
2018,9,25,8,34,臺中市,西屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,1,2,17,16,3,10,1,1,C03,7,9,1,10,2,13,  ,16,16,1,22,8,C03,24.158221,120.657043,2
2018,9,25,8,35,臺中市,大肚區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,18,23,2,9,1,1,C03,7,9,1,10,2,11,  ,23,23,1,19,8,C03,24.122446,120.570548,2
2018,9,25,8,36,臺中市,后里區,0,2,0,8,1,5,40,11,9,1,5,4,5,1,4,4,10,5,5,2,11,23,2,9,3,4,C03,7,9,1,10,2,14,  ,23,23,1,21,8,C03,24.28812,120.709361,2
2018,9,25,8,38,臺中市,潭子區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,23,3,10,1,1,C03,7,9,1,10,2,13,  ,23,23,1,22,8,C03,24.216303,120.684791,2
2018,9,25,8,40,臺中市,烏日區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,24.115524,120.618842,3
2018,9,25,8,41,臺中市,西屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,5,4,4,2,12,43,3,10,3,4,B03,7,9,1,8,2,2,  ,43,43,1,21,8,B03,24.182145,120.634777,2
2018,9,25,8,44,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,3,4,B03,7,6,1,8,2,5,  ,6,6,1,21,8,B03,24.16423,120.642609,2
2018,9,25,8,44,臺中市,東勢區,0,0,,8,,,30,,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,10,,1,22,,A12,24.258367,120.82413,3
2018,9,25,8,45,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,1,13,23,2,9,1,1,C03,7,9,3,18,2,11,  ,23,23,1,21,8,C03,24.201302,120.665193,2
2018,9,25,8,45,臺中市,北屯區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,5,4,2,16,23,3,10,1,1,A11,7,5,1,3,2,4,  ,23,23,1,22,8,A11,24.194136,120.68207,2
2018,9,25,8,45,臺中市,烏日區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,16,26,3,10,1,1,B03,7,11,1,8,2,5,  ,26,26,1,21,8,B03,24.110237,120.613086,2
2018,9,25,8,46,臺中市,西區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,6,1,1,C03,7,9,1,10,2,12,  ,6,6,1,2,9,C03,24.149042,120.660157,2
2018,9,25,8,55,臺中市,烏日區,0,0,,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,10,23,1,22,,B03,24.112272,120.58735,3
2018,9,25,9,0,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,24.147887,120.628494,3
2018,9,25,9,0,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,  ,,B03,24.178729,120.686163,3
2018,9,25,9,0,臺中市,烏日區,0,0,,8,,,80,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,17,,1,22,,B03,24.109667,120.618669,3
2018,9,25,9,2,臺中市,潭子區,0,2,0,8,1,5,50,14,8,1,5,4,5,7,4,4,4,4,4,2,16,40,3,10,1,1,B03,7,14,1,8,2,4,  ,40,40,1,22,8,B03,24.207334,120.680655,2
2018,9,25,9,9,臺中市,神岡區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,4,2,12,27,3,10,1,1,B03,7,6,1,8,2,2,  ,27,27,1,22,8,B03,24.257478,120.68496,2
2018,9,25,9,10,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,  ,  ,  ,  ,C03,  ,  ,1,  ,2,  ,  ,23,23,1,  ,  ,C03,24.162767,120.671502,3
2018,9,25,9,11,臺中市,西屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,A31,,,1,,2,,,7,,1,10,,A31,24.172541,120.583276,3
2018,9,25,9,15,臺中市,西區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,  ,6,6,1,5,8,C03,24.142075,120.679219,2
2018,9,25,9,22,臺中市,西屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,13,  ,44,16,1,21,8,C03,24.169681,120.648023,2
2018,9,25,9,28,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,  ,6,6,1,22,8,C03,24.1434,120.687616,2
2018,9,25,9,30,臺中市,梧棲區,0,0,0,,,,,,,,,,,,,,,,,,,43,  ,  ,  ,  ,B12,  ,  ,1,  ,2,  ,  ,43,43,1,9,  ,B12,24.252059,120.530541,3
2018,9,25,9,30,臺中市,潭子區,0,0,,8,,,60,,,,,,,,,,,,,,,,,,,,C03,,,3,,2,,,43,,1,22,,C03,24.230786,120.708597,3
2018,9,25,9,42,臺中市,西區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,1,2,4,2,13,23,2,9,1,1,B03,7,9,6,8,2,1,  ,23,23,1,21,8,B03,24.13712,120.665883,2
2018,9,25,9,45,臺中市,北區,0,2,0,8,1,5,50,5,1,1,5,4,5,7,3,1,10,5,5,2,15,6,2,8,3,4,C03,7,9,4,8,2,11,  ,6,6,1,5,8,C03,24.159853,120.697597,2
2018,9,25,9,52,臺中市,龍井區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,1,  ,6,6,1,20,8,B03,24.17555,120.576104,2
2018,9,25,9,54,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,3,2,4,2,16,25,3,10,1,1,B03,7,5,1,8,5,8,  ,25,25,1,22,8,B03,24.196641,120.686471,2
2018,9,25,9,58,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,26,2,9,1,1,C03,7,5,2,18,2,13,  ,26,26,1,21,5,C03,24.135076,120.676945,2
2018,9,25,9,59,臺中市,北屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,1,  ,6,6,1,21,8,B03,24.175422,120.709747,2
2018,9,25,10,13,臺中市,南區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,16,26,3,10,1,1,B03,7,11,1,7,2,4,8,26,26,1,21,8,B03,24.120901,120.650941,2
2018,9,25,10,20,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,  ,,B03,24.176278,120.682062,3
2018,9,25,10,24,臺中市,烏日區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,12,,1,21,,B12,24.06633,120.651086,3
2018,9,25,10,32,臺中市,南屯區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,10,5,5,2,16,26,3,10,3,4,B02,7,9,1,8,2,5,  ,26,26,1,22,8,B02,24.155645,120.647163,2
2018,9,25,10,32,臺中市,烏日區,0,0,,,,,,,,,,,,,,,,,,,,,,,,,F01,,,8,,2,,,60,,1,22,,F01,24.106457,120.621267,3
2018,9,25,10,35,臺中市,太平區,,,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,12,,1,21,,B12,24.133222,120.736011,3
2018,9,25,10,37,臺中市,太平區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,4,4,5,1,16,6,3,10,1,1,B12,7,8,1,8,2,5,  ,6,6,1,4,3,B12,24.126318,120.714213,2
2018,9,25,10,39,臺中市,西區,0,0,0,8,,,0,,,,,,,,,,,,,,,7,3,  ,  ,  ,B02,  ,  ,3,  ,2,  ,  ,7,7,  ,21,  ,B02,24.13209,120.673123,3
2018,9,25,10,39,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,8,  ,  ,  ,  ,B12,  ,  ,1,  ,2,  ,  ,8,8,1,21,  ,B12,24.133595,120.725915,3
2018,9,25,10,40,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,5,5,2,16,6,3,10,1,1,B01,7,5,1,8,2,4,  ,6,6,1,21,8,B01,24.124661,120.713211,2
2018,9,25,10,43,臺中市,大雅區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,22,,B03,24.21917,120.64125,3
2018,9,25,10,50,臺中市,南區,0,0,,8,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,44,7,1,4,,B03,24.111863,120.64568,3
2018,9,25,10,55,臺中市,北區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,2,17,12,3,10,3,4,B12,7,2,1,8,2,15,  ,12,12,1,5,8,B12,24.152343,120.684042,2
2018,9,25,10,55,臺中市,南區,0,0,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,13,23,3,10,1,1,B12,7,9,1,8,2,1,  ,23,23,1,22,8,B12,24.113666,120.664505,3
2018,9,25,10,58,臺中市,西區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,3,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,  ,6,6,1,21,5,B03,24.157564,120.658498,2
2018,9,25,11,0,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,6,6,1,  ,  ,B03,24.177098,120.619241,3
2018,9,25,11,0,臺中市,神岡區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,17,40,3,10,3,4,B03,7,13,1,8,2,4,  ,40,40,1,22,9,B03,24.256303,120.6707,2
2018,9,25,11,5,臺中市,神岡區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,6,,1,22,,B12,24.244836,120.67441,3
2018,9,25,11,8,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,23,,1,21,,A12,24.169433,120.588368,3
2018,9,25,11,30,臺中市,北屯區,0,0,,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,16,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.172891,120.691186,3
2018,9,25,11,34,臺中市,北區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,11,3,10,1,1,C03,7,11,1,10,2,12,  ,11,11,1,22,9,C03,24.161033,120.680173,2
2018,9,25,11,40,臺中市,南屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,21,,B03,24.12319,120.630388,3
2018,9,25,11,40,臺中市,烏日區,0,1,0,8,1,5,50,14,9,1,5,4,1,7,4,4,5,5,5,1,16,6,3,10,1,1,B03,7,11,1,8,2,4,  ,6,6,1,21,8,B03,24.062105,120.643166,2
2018,9,25,11,43,臺中市,梧棲區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,43,2,9,1,1,C03,7,9,1,10,2,12,  ,43,43,1,20,5,C03,24.252774,120.538182,2
2018,9,25,11,45,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,7,,,,,A31,,,1,,2,,,44,7,1,10,,A31,24.198435,120.656325,3
2018,9,25,11,45,臺中市,烏日區,0,1,0,8,1,5,50,4,1,1,5,4,5,6,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,9,1,7,2,2,  ,6,6,1,22,8,B03,24.064941,120.648643,2
2018,9,25,11,50,臺中市,南屯區,0,0,,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,11,,,23,,2,21,,B03,24.154629,120.64967,3
2018,9,25,11,50,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,25,3,10,1,1,B03,7,5,1,8,2,8,  ,25,25,1,21,8,B03,24.172354,120.645568,2
2018,9,25,12,4,臺中市,外埔區,0,1,0,8,1,5,50,3,1,1,5,4,3,1,4,4,10,5,5,2,16,6,2,9,3,4,C03,7,6,1,10,2,11,  ,6,6,1,21,8,C03,24.334039,120.644131,2
2018,9,25,12,14,臺中市,龍井區,0,0,,8,,,60,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,10,,B12,24.21858,120.54198,3
2018,9,25,12,17,臺中市,西屯區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,4,4,4,2,17,16,2,9,1,1,C03,7,9,1,10,2,14,  ,16,16,1,22,8,C03,24.168171,120.641388,2
2018,9,25,12,20,臺中市,大雅區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,4,5,1,16,23,3,10,1,1,C03,7,9,1,10,2,11,  ,23,23,1,22,9,C03,24.22465,120.655434,2
2018,9,25,12,28,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,26,3,10,1,1,B03,7,6,1,8,5,6,  ,26,26,1,5,5,B03,24.155727,120.662671,2
2018,9,25,12,29,臺中市,南區,0,1,0,8,1,5,50,14,9,1,4,4,5,7,4,4,1,4,4,2,16,7,2,9,1,1,C03,7,7,1,10,2,14,  ,7,7,1,21,8,C03,24.121466,120.649923,2
2018,9,25,12,30,臺中市,清水區,0,1,0,8,1,5,60,14,9,1,5,4,5,7,4,4,1,4,5,1,17,19,2,6,1,1,C03,7,1,1,10,2,11,  ,19,19,1,22,8,C03,24.279539,120.548416,2
2018,9,25,12,40,臺中市,北屯區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,9,5,5,2,17,12,3,10,1,1,B12,7,2,1,8,2,7,  ,12,12,1,22,8,B12,24.183642,120.687336,2
2018,9,25,12,44,臺中市,西區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,5,,B03,24.131896,120.67244,3
2018,9,25,12,45,臺中市,北屯區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,3,1,5,5,5,2,16,10,3,10,1,1,B03,7,11,1,8,2,8,  ,10,10,1,22,8,B03,24.16149,120.720751,2
2018,9,25,12,53,臺中市,龍井區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,17,,1,10,,B12,24.181772,120.585823,3
2018,9,25,13,0,臺中市,西屯區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,3,4,B03,7,6,1,7,2,2,  ,6,6,1,21,8,B03,24.183824,120.607899,2
2018,9,25,13,12,臺中市,神岡區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,3,1,5,4,4,2,29,23,2,9,1,1,C03,7,9,1,10,2,15,  ,23,23,1,5,1,C03,24.257115,120.712191,2
2018,9,25,13,22,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,6,6,1,  ,  ,B03,24.16677,120.680414,3
2018,9,25,13,25,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,25,3,10,1,1,B03,7,11,1,8,2,8,  ,25,25,1,22,8,B03,24.116876,120.66957,2
2018,9,25,13,30,臺中市,大甲區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,2,11,17,3,10,1,1,B03,7,9,1,8,2,4,  ,17,17,1,9,8,B03,24.356557,120.616974,2
2018,9,25,13,35,臺中市,清水區,,,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,21,,B03,24.288951,120.540169,3
2018,9,25,14,13,臺中市,西屯區,0,3,0,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,2,16,8,2,8,1,1,C03,7,5,1,10,2,14,  ,8,8,1,21,8,C03,24.16152,120.653998,2
2018,9,25,14,15,臺中市,沙鹿區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,4,,2,20,,C03,24.231572,120.572931,3
2018,9,25,14,17,臺中市,北屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.186844,120.668167,3
2018,9,25,14,23,臺中市,大里區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,24.10456,120.681621,3
2018,9,25,14,24,臺中市,西區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,1,4,3,2,16,42,3,10,1,1,B03,7,6,1,8,2,2,  ,42,42,1,21,8,B03,24.156539,120.661017,2
2018,9,25,14,25,臺中市,大雅區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,18,,1,  ,,B03,24.221929,120.647125,3
2018,9,25,14,31,臺中市,東區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,17,7,3,10,1,1,B12,7,8,1,8,2,2,  ,7,7,1,21,8,B12,24.13465,120.708486,2
2018,9,25,14,37,臺中市,新社區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,17,1,3,10,1,1,C03,7,4,1,10,2,11,  ,1,1,1,22,8,C03,24.196926,120.803185,2
2018,9,25,14,40,臺中市,南區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B12,,,3,,2,,,23,,1,9,,B12,24.111633,120.650094,3
2018,9,25,14,45,臺中市,中區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,16,8,2,9,1,1,F01,7,5,8,20,2,16,  ,8,8,1,21,5,F01,24.146482,120.678048,2
2018,9,25,14,45,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,43,43,1,19,  ,B03,24.181728,120.625063,3
2018,9,25,14,50,臺中市,東區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,3,,2,,,6,,1,22,,C03,24.149716,120.696463,3
2018,9,25,15,8,臺中市,沙鹿區,,,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,21,,B03,24.251619,120.598039,3
2018,9,25,15,9,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,26,3,10,1,1,B03,7,6,1,8,2,2,  ,26,26,1,22,8,B03,24.164903,120.694264,2
2018,9,25,15,15,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,16,10,2,8,1,1,C03,7,9,1,10,2,12,  ,23,10,1,4,8,C03,24.17883,120.646456,2
2018,9,25,15,22,臺中市,南區,0,0,,8,1,5,40,3,1,1,5,4,5,7,4,4,5,5,5,2,14,,,,,,A31,,,1,,2,,,12,,1,5,,A31,24.122721,120.659372,3
2018,9,25,15,23,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.162643,120.639426,3
2018,9,25,15,23,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,9,3,10,1,1,B02,7,6,1,8,2,2,  ,9,9,1,22,8,B02,24.171353,120.649055,2
2018,9,25,15,25,臺中市,大安區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,6,6,1,1,  ,B03,24.375727,120.608489,3
2018,9,25,15,39,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.164836,120.695575,3
2018,9,25,15,42,臺中市,后里區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,4,5,4,1,17,26,3,10,4,5,F01,7,11,8,20,2,16,  ,26,26,1,21,8,F01,24.308903,120.721038,2
2018,9,25,15,55,臺中市,西區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,5,5,2,16,6,2,9,1,1,C03,7,6,1,10,2,14,  ,6,6,1,5,1,C03,24.137285,120.664163,2
2018,9,25,15,55,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,16,19,3,10,1,1,B03,7,1,1,8,2,1,  ,19,19,1,21,8,B03,24.166224,120.725888,2
2018,9,25,15,56,臺中市,沙鹿區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,1,4,4,2,17,6,4,11,3,4,B03,7,11,7,19,11,2,  ,6,6,2,4,9,B03,24.243533,120.56152,2
2018,9,25,15,57,臺中市,沙鹿區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,3,,,8,,1,22,,B03,24.242677,120.5614,3
2018,9,25,16,7,臺中市,潭子區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,8,1,1,C04,7,6,1,8,2,11,  ,6,6,1,22,8,C04,24.200043,120.726828,2
2018,9,25,16,9,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,21,,B03,24.157691,120.641886,3
2018,9,25,16,10,臺中市,梧棲區,0,3,0,8,1,5,40,14,8,1,5,4,5,7,4,4,3,4,3,1,17,6,3,10,1,1,B11,7,1,1,8,11,15,  ,6,6,1,10,4,B11,24.24605,120.54751,2
2018,9,25,16,12,臺中市,南屯區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,1,4,4,2,12,6,3,10,1,1,B03,7,6,1,8,2,2,  ,6,6,1,22,9,B03,24.151583,120.637354,2
2018,9,25,16,15,臺中市,西屯區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,2,13,16,3,10,1,1,C03,7,9,1,10,2,11,  ,16,16,1,21,8,C03,24.178537,120.645765,2
2018,9,25,16,18,臺中市,北區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,15,23,3,10,1,1,B03,7,9,1,7,2,1,  ,23,23,1,22,8,B03,24.154884,120.689595,2
2018,9,25,16,20,臺中市,大甲區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,8,  ,6,6,1,20,8,B03,24.349402,120.62099,2
