"年","月","日","時","分","縣市","區","死","受傷","天候","光線","道路類別","速限","道路型態","事故位置","路面鋪裝","路面狀態","路面缺陷","障礙物","視距","號誌種類","號誌動作","分向設施","快車道或一般車道間","快慢車道間","路面邊線","事故類型及型態","主要肇因","受傷程度","主要傷處","保護裝備","行動電話","當事者區分","車輛用途","當事者行動狀態","駕駛資格情形","駕駛執照種類","飲酒情形","車輛撞擊部位最初","車輛撞擊部位其他","肇事因素個別","肇事因素主要","肇事逃逸","職業","旅次目的","車種","GPS座標緯度","GPS座標經度","事故類別"
"2019","3","14","14","35","臺中市","北屯區","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","21","","B03","24.163484","120.693461","3"
"2019","3","14","14","37","臺中市","北區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","9","","","43","","1","22","","B03","24.1651","120.6705","3"
"2019","3","14","14","40","臺中市","西區","0","0","8","1","5","50","14","9","1","5","4","5","7","4","4","10","5","5","2","16","23","3","10","1","1","B03","7","9","1","8","2","2","","23","23","1","20","8","B03","24.155961","120.655662","3"
"2019","3","14","14","50","臺中市","烏日區","0","1","8","1","5","50","4","1","1","5","4","5","7","1","1","5","5","5","1","16","19","3","10","3","4","B03","7","1","1","8","2","8","","19","19","1","21","8","B03","24.104865","120.639856","2"
"2019","3","14","15","0","臺中市","霧峰區","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","44","","1","21","","B12","24.059772","120.663018","3"
"2019","3","14","15","3","臺中市","龍井區","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","33","","1","10","","B12","24.21","120.52","3"
"2019","3","14","15","4","臺中市","北區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","12","","1","5","","B03","24.157625","120.683831","3"
"2019","3","14","15","4","臺中市","烏日區","0","0","8","","","70","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","7","","1","21","","B03","24.115473","120.618853","3"
"2019","3","14","15","10","臺中市","烏日區","0","1","8","1","5","70","4","1","1","5","4","5","7","2","1","1","1","5","1","16","9","3","10","1","1","B03","7","6","1","8","2","6","","9","9","1","21","8","B03","24.10652","120.614599","2"
"2019","3","14","15","12","臺中市","北區","0","1","8","1","5","50","5","1","1","5","4","5","7","1","1","10","5","5","2","16","25","3","10","1","1","B12","7","9","1","8","2","5","","25","25","1","22","8","B12","24.1557","120.6754","2"
"2019","3","14","15","13","臺中市","西區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","23","","1","21","","B12","24.135899","120.682212","3"
"2019","3","14","15","38","臺中市","大雅區","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","A12","","","1","","2","","","7","","1","21","","A12","24.216364","120.649327","3"
"2019","3","14","15","40","臺中市","霧峰區","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B02","","","1","","2","","","42","","1","6","","B02","24.062676","120.663395","3"
"2019","3","14","15","44","臺中市","北區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","25","","1","22","","C03","24.1716","120.6671","3"
"2019","3","14","15","45","臺中市","南區","0","1","8","1","5","40","14","7","1","5","4","5","7","4","4","5","5","4","2","12","19","2","8","1","1","C03","7","1","1","10","2","14","","19","19","1","18","8","C03","24.124504","120.675162","2"
"2019","3","14","15","51","臺中市","西屯區","0","1","8","1","5","40","14","8","1","5","4","5","7","1","1","1","4","5","2","13","16","2","9","1","1","C03","7","9","1","10","2","11","","16","16","1","21","8","C03","24.158318","120.657503","2"
"2019","3","14","15","54","臺中市","西屯區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","10","","1","22","","B03","24.200114","120.655442","3"
"2019","3","14","15","57","臺中市","北屯區","0","2","8","1","5","50","14","9","1","5","4","5","7","4","4","5","5","5","2","16","11","2","9","1","1","C03","7","11","1","10","2","12","","11","11","1","5","8","C03","24.17798","120.682255","2"
"2019","3","14","16","0","臺中市","霧峰區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","6","","1","22","","B03","24.064588","120.69882","3"
"2019","3","14","16","5","臺中市","西區","0","0","8","","","50","","","","","","","","","","","","","","","42","3","","","","B03","","","1","","2","","","42","42","","5","","B03","24.157727","120.661243","3"
"2019","3","14","16","5","臺中市","北屯區","0","1","8","1","5","50","3","1","1","5","4","5","7","4","4","5","2","4","2","16","6","3","10","1","1","B03","7","6","1","8","2","6","","6","6","1","22","8","B03","24.171338","120.733737","2"
"2019","3","14","16","12","臺中市","大肚區","0","2","8","1","5","50","14","9","1","5","4","5","7","4","4","9","5","5","1","3","53","2","8","4","5","H01","8","18","8","20","10","16","","53","53","1","22","8","H01","24.171436","120.574782","2"
"2019","3","14","16","19","臺中市","西屯區","0","1","8","1","5","50","3","1","1","5","4","5","7","4","4","10","4","4","2","12","8","3","10","1","1","B03","7","5","1","8","2","7","","8","8","1","21","8","B03","24.2","120.657288","2"
"2019","3","14","16","23","臺中市","沙鹿區","0","1","8","1","5","40","3","8","1","5","4","5","7","4","4","1","3","1","2","16","6","3","10","1","1","B03","7","6","1","8","2","2","","6","6","1","5","9","B03","24.228496","120.574827","2"
"2019","3","14","16","27","臺中市","北屯區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","6","","1","21","","B03","24.18152","120.673403","3"
"2019","3","14","16","27","臺中市","梧棲區","0","1","8","1","5","70","3","1","1","5","4","5","7","1","1","10","5","5","1","16","9","3","10","3","4","B03","7","6","1","8","2","2","","9","9","1","21","8","B03","24.242386","120.556566","2"
"2019","3","14","16","28","臺中市","潭子區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","6","","1","22","","C03","24.210373","120.707106","3"
"2019","3","14","16","30","臺中市","大雅區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","21","","B03","24.225388","120.613637","3"
"2019","3","14","16","31","臺中市","烏日區","0","1","8","1","5","40","5","2","1","5","4","5","7","1","1","1","4","1","1","18","43","2","7","1","1","C03","7","5","1","10","2","12","","43","43","1","21","8","C03","24.092296","120.646796","2"
"2019","3","14","16","32","臺中市","梧棲區","0","0","8","","","70","","","","","","","","","","","","","","","26","","","","","A41","","","1","","2","","","44","26","","","","A41","24.254135","120.525011","3"
"2019","3","14","16","54","臺中市","南屯區","0","0","8","","","40","","","","","","","","","","","","","","","16","","","","","B03","","","1","8","2","","","16","16","1","12","","B03","24.126346","120.617929","3"
"2019","3","14","17","3","臺中市","沙鹿區","0","2","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","17","10","2","9","1","1","C03","7","11","1","10","2","11","","10","10","1","21","8","C03","24.235891","120.556746","2"
"2019","3","14","17","5","臺中市","北區","0","1","8","1","5","50","14","9","1","5","4","5","7","4","4","5","5","5","2","17","1","3","10","1","1","B03","7","4","1","8","2","2","","1","1","1","5","8","B03","24.160181","120.6904","2"
"2019","3","14","17","9","臺中市","梧棲區","0","1","8","2","5","40","3","1","1","5","4","5","7","4","4","10","5","5","1","13","16","2","8","1","1","C03","7","9","1","10","2","11","","16","16","1","5","1","C03","24.228013","120.535218","2"
"2019","3","14","17","13","臺中市","烏日區","0","0","8","1","5","50","3","2","1","5","4","5","7","4","4","4","3","4","1","17","8","3","10","1","1","B03","7","5","1","8","5","8","","8","8","1","22","8","B03","24.10291","120.628036","3"
"2019","3","14","17","18","臺中市","北屯區","0","1","8","3","5","50","14","9","1","5","4","5","7","4","4","1","4","5","2","19","23","2","9","1","1","C03","7","9","1","10","2","11","","23","23","1","22","8","C03","24.200693","120.663936","2"
"2019","3","14","17","18","臺中市","西屯區","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","12","","1","","","B03","24.164855","120.65253","3"
"2019","3","14","17","18","臺中市","大雅區","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","2","","2","","","16","","1","21","","B03","24.22447","120.645782","3"
"2019","3","14","17","28","臺中市","西區","0","0","8","","","50","","","","","","","","","","","","","","","16","3","","","","C03","","","1","","2","","","16","16","","5","","C03","24.14499","120.655495","3"
"2019","3","14","17","31","臺中市","大里區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","25","","1","19","","B03","24.107986","120.689605","3"
"2019","3","14","17","32","臺中市","西區","0","1","8","2","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","16","6","3","10","1","1","B03","7","5","1","8","2","1","","6","6","1","5","5","B03","24.146138","120.670532","2"
"2019","3","14","17","34","臺中市","大甲區","0","0","8","","","70","","","","","","","","","","","","","","","","","","","","B03","","","6","","1","","","1","","2","5","","B03","24.405608","120.641871","3"
"2019","3","14","17","35","臺中市","西區","0","1","8","3","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","16","6","3","10","1","1","B03","7","6","1","8","2","1","","6","6","1","21","8","B03","24.153761","120.665487","2"
"2019","3","14","17","40","臺中市","大里區","0","1","8","1","5","40","14","9","1","5","4","5","7","1","1","5","5","5","1","13","16","2","8","3","4","C03","7","9","1","10","2","11","","16","16","1","22","8","C03","24.109515","120.691821","2"
"2019","3","14","17","41","臺中市","西屯區","0","1","8","2","5","50","3","2","1","5","4","5","7","2","1","1","4","5","2","17","23","2","9","1","1","C03","7","9","1","10","2","11","14","23","23","1","21","8","C03","24.160494","120.648236","2"
"2019","3","14","17","44","臺中市","后里區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","","","B03","24.296638","120.676763","3"
"2019","3","14","17","45","臺中市","東區","0","1","8","2","5","50","5","1","1","5","4","5","7","2","1","10","5","5","2","12","16","2","9","1","1","C03","7","9","1","10","2","11","","16","16","1","22","8","C03","24.140925","120.694379","2"
"2019","3","14","17","48","臺中市","北區","0","2","8","1","5","50","5","2","5","5","4","5","7","1","1","10","5","5","2","12","6","3","10","1","1","B03","7","6","1","8","2","5","","6","6","1","22","8","B03","24.1557","120.6981","2"
"2019","3","14","17","50","臺中市","西屯區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","16","","1","22","","B03","24.174211","120.621744","3"
"2019","3","14","17","52","臺中市","潭子區","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","22","","1","22","","B03","24.19752","120.702738","3"
"2019","3","14","18","3","臺中市","沙鹿區","0","2","8","3","5","50","13","9","1","5","4","5","7","4","4","10","5","5","2","17","23","3","10","1","1","B03","7","6","1","8","2","8","","23","23","1","5","9","B03","24.240597","120.567579","2"
"2019","3","14","18","8","臺中市","龍井區","0","2","8","2","5","40","4","1","1","5","4","5","7","4","4","10","5","5","2","15","6","2","9","3","4","C03","7","9","1","10","2","11","","6","6","1","22","8","C03","24.180883","120.578162","2"
"2019","3","14","18","11","臺中市","西屯區","0","1","8","3","5","70","3","1","1","5","4","5","7","2","1","1","4","1","2","16","26","3","10","3","4","B03","7","6","1","8","2","5","","26","26","1","21","8","B03","24.185477","120.587664","2"
"2019","3","14","18","12","臺中市","西屯區","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","16","","1","22","","B03","24.200891","120.661147","3"
"2019","3","14","18","18","臺中市","大雅區","0","1","8","3","5","50","3","1","1","5","4","5","7","1","1","5","5","4","1","16","6","3","10","1","1","B03","7","6","1","8","2","2","","6","6","1","22","9","B03","24.21922","120.641114","2"
"2019","3","14","18","22","臺中市","南區","0","1","8","3","5","50","14","7","1","5","4","5","7","4","4","3","4","4","2","13","7","3","10","1","1","B12","7","7","1","3","2","5","","7","7","1","22","9","B12","24.114776","120.65557","2"
"2019","3","14","18","30","臺中市","北區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","22","","B03","24.1532","120.6838","3"
"2019","3","14","18","33","臺中市","北屯區","0","1","8","3","5","50","14","7","1","5","4","5","7","4","4","5","5","4","2","16","26","3","10","1","1","B03","7","1","1","8","2","1","","26","26","1","5","8","B03","24.18378","120.687589","2"
"2019","3","14","18","35","臺中市","西屯區","0","3","8","2","5","40","14","8","1","5","4","5","7","4","4","1","4","5","2","13","16","2","9","1","1","C03","7","9","1","10","2","11","","16","16","1","21","8","C03","24.167381","120.631308","2"
"2019","3","14","18","42","臺中市","北區","0","1","8","3","5","50","3","1","1","5","4","5","7","4","4","1","4","4","2","13","23","2","9","3","4","C03","7","12","1","10","2","11","14","23","23","1","22","9","C03","24.157303","120.688878","2"
"2019","3","14","18","43","臺中市","北區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","7","","1","5","","B03","24.157195","120.676338","3"
"2019","3","14","18","51","臺中市","太平區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","A05","","","1","","2","","","12","","1","","","A05","24.133418","120.718081","3"
